,Year,Country,Child Mortality,GDP,Diff CM,Diff GDP
4318,1994,GHA,116.1,5.886104031450156,-1.7000000000000028,-0.10536051565782589
4319,1995,GHA,114.6,5.886104031450156,-1.5,0.0
4320,1996,GHA,112.7,5.91350300563827,-1.8999999999999915,0.02739897418811399
4321,1997,GHA,110.5,5.940171252720432,-2.200000000000003,0.026668247082161756
4322,1998,GHA,107.5,5.940171252720432,-3.0,0.0
4323,1999,GHA,104.0,5.966146739123692,-3.5,0.02597548640326064
4324,2000,GHA,100.1,5.799092654460526,-3.9000000000000057,-0.1670540846631665
4325,2001,GHA,96.0,5.66988092298052,-4.099999999999994,-0.1292117314800061
4326,2002,GHA,92.2,5.598421958998375,-3.799999999999997,-0.07145896398214457
4327,2003,GHA,88.9,5.736572297479192,-3.299999999999997,0.13815033848081715
4328,2004,GHA,86.1,5.91350300563827,-2.8000000000000114,0.17693070815907763
4329,2005,GHA,83.5,6.1092475827643655,-2.5999999999999943,0.19574457712609572
4330,2006,GHA,81.2,6.363028103540465,-2.299999999999997,0.25378052077609947
4331,2007,GHA,78.7,6.646390514847729,-2.5,0.28336241130726414
4332,2008,GHA,76.1,7.01211529430638,-2.6000000000000085,0.3657247794586507
4333,2009,GHA,73.0,7.047517221357296,-3.0999999999999943,0.03540192705091627
4334,2010,GHA,69.8,7.090076835776092,-3.200000000000003,0.04255961441879563
4335,2011,GHA,66.5,7.200424892944957,-3.299999999999997,0.11034805716886531
4336,2012,GHA,63.4,7.299797366758161,-3.1000000000000014,0.09937247381320358
4337,2013,GHA,60.5,7.484368643286131,-2.8999999999999986,0.18457127652797034
4338,2014,GHA,57.8,7.506591780070841,-2.700000000000003,0.022223136784710107
4339,2015,GHA,55.4,7.533693709848633,-2.3999999999999986,0.02710192977779169
4340,2016,GHA,53.1,7.4673710669175595,-2.299999999999997,-0.06632264293107326
4341,2017,GHA,51.0,7.506591780070841,-2.1000000000000014,0.03922071315328157
4342,2018,GHA,49.1,7.6255950721324535,-1.8999999999999986,0.11900329206161242
4343,2019,GHA,47.2,7.673223121121708,-1.8999999999999986,0.04762804898925488
4344,2020,GHA,45.5,7.709756864454165,-1.7000000000000028,0.0365337433324564
4345,2021,GHA,44.0,7.731930721948486,-1.5,0.022173857494321325
4346,1963,GRC,42.4,6.551080335043404,-1.6000000000000014,0.1213608570042668
4347,1964,GRC,40.9,6.672032945461067,-1.5,0.12095261041766303
4348,1965,GRC,39.6,6.802394763324311,-1.2999999999999972,0.13036181786324352
4349,1966,GRC,38.5,6.907755278982137,-1.1000000000000014,0.10536051565782589
4350,1967,GRC,37.4,6.993932975223189,-1.1000000000000014,0.08617769624105254
4351,1968,GRC,36.0,7.090076835776092,-1.3999999999999986,0.09614386055290236
4352,1969,GRC,33.8,7.222566018822171,-2.200000000000003,0.13248918304607926
4353,2007,GRC,4.1,10.179982279347332,-0.20000000000000018,0.07070081383210614
4354,2008,GRC,4.0,10.26500077311511,-0.09999999999999964,0.08501849376777848
4355,2009,GRC,3.9,10.289429994155428,-0.10000000000000009,0.024429221040318083
4356,2010,GRC,3.9,10.225933304924201,0.0,-0.06349668923122742
4357,2011,GRC,3.9,10.108874382261078,0.0,-0.1170589226631229
4358,2012,GRC,4.0,10.051045116893743,0.10000000000000009,-0.057829265367335125
4359,2013,GRC,4.2,10.018154627514255,0.20000000000000018,-0.03289048937948813
4360,2014,GRC,4.3,9.999252174520507,0.09999999999999964,-0.018902452993748042
4361,2015,GRC,4.4,9.912942711306883,0.10000000000000053,-0.08630946321362387
4362,2016,GRC,4.4,9.833065088239582,0.0,-0.07987762306730062
4363,2017,GRC,4.3,9.795902341856191,-0.10000000000000053,-0.03716274638339101
4364,2018,GRC,4.2,9.856395945002278,-0.09999999999999964,0.06049360314608698
4365,2019,GRC,4.0,9.88786617163317,-0.20000000000000018,0.031470226630892384
4366,2020,GRC,3.9,9.795902341856191,-0.10000000000000009,-0.09196382977697937
4367,2021,GRC,3.7,9.903487552536127,-0.19999999999999973,0.10758521067993598
4368,1980,GRD,38.1,7.106606137727303,-2.0,0.13119221027135097
4369,1981,GRD,36.1,7.1308988302963465,-2.0,0.024292692569043872
4370,1982,GRD,34.2,7.138866999945524,-1.8999999999999986,0.007968169649177348
4371,1983,GRD,32.4,7.1308988302963465,-1.8000000000000043,-0.007968169649177348
4372,1984,GRD,30.7,7.1853870155804165,-1.6999999999999993,0.05448818528406996
4373,1985,GRD,29.0,7.306531398939505,-1.6999999999999993,0.12114438335908861
4374,1986,GRD,27.5,7.478734825567875,-1.5,0.17220342662836963
4375,1987,GRD,26.1,7.682482446534506,-1.3999999999999986,0.2037476209666309
4376,1988,GRD,24.8,7.803843303538772,-1.3000000000000007,0.1213608570042668
4377,1989,GRD,23.5,7.867105500316739,-1.3000000000000007,0.0632621967779663
4378,1990,GRD,22.3,7.9229859587111955,-1.1999999999999993,0.05588045839445677
4379,1991,GRD,21.1,7.986164860332727,-1.1999999999999993,0.06317890162153184
4380,1992,GRD,20.0,8.013012110368916,-1.1000000000000014,0.026847250036188264
4381,1993,GRD,19.0,8.006367567650246,-1.0,-0.006644542718669655
4382,1994,GRD,18.1,8.035926369891792,-0.8999999999999986,0.029558802241545834
4383,1995,GRD,17.4,8.06777619577889,-0.7000000000000028,0.031849825887098504
4384,1996,GRD,16.7,8.122668023346407,-0.6999999999999993,0.054891827567516316
4385,1997,GRD,16.2,8.166216268592143,-0.5,0.043548245245736084
4386,1998,GRD,15.9,8.250620082174692,-0.29999999999999893,0.08440381358254889
4387,1999,GRD,15.6,8.32845106681936,-0.3000000000000007,0.07783098464466853
4388,2000,GRD,15.4,8.391629968440892,-0.1999999999999993,0.06317890162153184
4389,2001,GRD,15.3,8.368693183097793,-0.09999999999999964,-0.02293678534309862
4390,2002,GRD,15.2,8.40290404501411,-0.10000000000000142,0.03421086191631595
4391,2003,GRD,15.2,8.52912176228151,0.0,0.1262177172674015
4392,2004,GRD,15.1,8.536995818712418,-0.09999999999999964,0.007874056430907217
4393,2005,GRD,15.1,8.749890955535259,0.0,0.21289513682284067
4394,2006,GRD,15.1,8.712759974960212,0.0,-0.03713098057504638
4395,2007,GRD,15.1,8.768729817231666,0.0,0.05596984227145363
4396,2008,GRD,15.2,8.826147399143558,0.09999999999999964,0.05741758191189206
4397,2009,GRD,15.3,8.743531633626967,0.10000000000000142,-0.08261576551659111
4398,2010,GRD,15.4,8.774931387494947,0.09999999999999964,0.031399753867979996
4399,2011,GRD,15.6,8.788745881938135,0.1999999999999993,0.013814494443188607
4400,2012,GRD,15.7,8.782629654920699,0.09999999999999964,-0.006116227017436415
4401,2013,GRD,15.9,8.830543010616596,0.20000000000000107,0.04791335569589705
4402,2014,GRD,16.1,8.84505705350085,0.20000000000000107,0.014514042884254508
4403,2015,GRD,16.2,8.87346805533363,0.09999999999999787,0.028411001832779448
4404,2016,GRD,16.3,8.945071894361302,0.10000000000000142,0.07160383902767187
4405,2017,GRD,16.4,8.98969370086056,0.09999999999999787,0.04462180649925784
4406,2018,GRD,16.5,9.07566546864958,0.10000000000000142,0.0859717677890206
4407,2019,GRD,16.5,9.096051225574055,0.0,0.020385756924474308
4408,2020,GRD,16.4,8.972083182851925,-0.10000000000000142,-0.12396804272212947
4409,2021,GRD,16.2,9.0583540149783,-0.1999999999999993,0.08627083212637565
4410,1963,GTM,205.9,5.634789603169249,-5.199999999999989,0.07410797215372167
4411,1964,GTM,200.9,5.634789603169249,-5.0,0.0
4412,1965,GTM,195.9,5.66988092298052,-5.0,0.03509131981127034
4413,1966,GTM,191.0,5.66988092298052,-4.900000000000006,0.0
4414,1967,GTM,185.9,5.66988092298052,-5.099999999999994,0.0
4415,1968,GTM,180.9,5.736572297479192,-5.0,0.06669137449867257
4416,1969,GTM,175.8,5.799092654460526,-5.099999999999994,0.06252035698133351
4417,1970,GTM,170.7,5.857933154483459,-5.100000000000023,0.058840500022933284
4418,1971,GTM,165.6,5.886104031450156,-5.099999999999994,0.028170876966696845
4419,1972,GTM,160.5,5.966146739123692,-5.099999999999994,0.08004270767353638
4420,1973,GTM,155.5,6.1092475827643655,-5.0,0.14310084364067333
4421,1974,GTM,150.5,6.29156913955832,-5.0,0.1823215567939549
4422,1975,GTM,145.6,6.413458957167357,-4.900000000000006,0.12188981760903683
4423,1976,GTM,161.8,6.536691597591305,16.200000000000017,0.12323264042394744
4424,1977,GTM,136.1,6.684611727667927,-25.700000000000017,0.1479201300766224
4425,1978,GTM,131.3,6.824373670043086,-4.799999999999983,0.13976194237515926
4426,1979,GTM,126.7,6.984716320118266,-4.6000000000000085,0.16034265007517945
4427,1980,GTM,122.1,7.098375638590786,-4.6000000000000085,0.11365931847252053
4428,1981,GTM,117.5,7.122866658599083,-4.599999999999994,0.024491020008296616
4429,1982,GTM,134.6,7.064759027791802,17.099999999999994,-0.05810763080728076
4430,1983,GTM,108.7,7.01211529430638,-25.89999999999999,-0.052643733485422395
4431,1984,GTM,104.4,7.029972911706386,-4.299999999999997,0.01785761740000602
4432,1985,GTM,100.1,7.05617528410041,-4.300000000000011,0.026202372394024565
4433,1986,GTM,95.9,6.975413927455952,-4.199999999999989,-0.08076135664445871
4434,1987,GTM,91.9,6.927557906278317,-4.0,-0.0478560211776351
4435,1988,GTM,87.9,6.887552571664617,-4.0,-0.04000533461369926
4436,1989,GTM,84.1,6.887552571664617,-3.8000000000000114,0.0
4437,1990,GTM,80.4,6.835184586147301,-3.6999999999999886,-0.05236798551731603
4438,1991,GTM,76.9,6.877296071497429,-3.5,0.04211148535012743
4439,1992,GTM,73.5,6.937314081223682,-3.4000000000000057,0.06001800972625304
4440,1993,GTM,70.3,7.038783541388542,-3.200000000000003,0.1014694601648598
4441,1994,GTM,67.2,7.114769448366463,-3.0999999999999943,0.0759859069779214
4442,1995,GTM,64.3,7.215239978730097,-2.9000000000000057,0.1004705303636344
4443,1996,GTM,61.6,7.272398392570047,-2.6999999999999957,0.05715841383994924
4444,1997,GTM,59.0,7.333023014386481,-2.6000000000000014,0.060624621816434576
4445,1998,GTM,56.6,7.383989457978509,-2.3999999999999986,0.050966443592027844
4446,1999,GTM,54.3,7.408530566894626,-2.3000000000000043,0.02454110891611716
4447,2000,GTM,52.1,7.4205789054108005,-2.1999999999999957,0.012048338516174262
4448,2001,GTM,50.1,7.3777589082278725,-2.0,-0.04281999718292795
4449,2002,GTM,48.1,7.3777589082278725,-2.0,0.0
4450,2003,GTM,46.2,7.4205789054108005,-1.8999999999999986,0.04281999718292795
4451,2004,GTM,44.4,7.52294091807237,-1.8000000000000043,0.10236201266156986
4452,2005,GTM,42.7,7.600902459542082,-1.6999999999999957,0.0779615414697119
4453,2006,GTM,41.0,7.673223121121708,-1.7000000000000028,0.07232066157962613
4454,2007,GTM,39.4,7.7706452341291765,-1.6000000000000014,0.09742211300746817
4455,2008,GTM,37.8,7.867105500316739,-1.6000000000000014,0.0964602661875622
4456,2009,GTM,36.3,7.882314918980268,-1.5,0.015209418663529206
4457,2010,GTM,34.8,7.912056888179006,-1.5,0.029741969198737728
4458,2011,GTM,33.4,7.975908360165538,-1.3999999999999986,0.06385147198653218
4459,2012,GTM,32.1,8.058327306580958,-1.2999999999999972,0.08241894641542036
4460,2013,GTM,30.8,8.125630988477065,-1.3000000000000007,0.06730368189610658
4461,2014,GTM,29.5,8.174702882469461,-1.3000000000000007,0.0490718939923962
4462,2015,GTM,28.4,8.216088098632316,-1.1000000000000014,0.04138521616285473
4463,2016,GTM,27.3,8.261009786023827,-1.0999999999999979,0.044921687391511256
4464,2017,GTM,26.3,8.318742252692399,-1.0,0.0577324666685719
4465,2018,GTM,25.4,8.389359819906353,-0.9000000000000021,0.0706175672139544
4466,2019,GTM,24.6,8.438149984075784,-0.7999999999999972,0.04879016416943038
4467,2020,GTM,23.8,8.4096079807363,-0.8000000000000007,-0.028542003339483202
4468,2021,GTM,23.0,8.505120610181969,-0.8000000000000007,0.0955126294456683
4469,1989,GIN,238.2,5.966146739123692,-5.200000000000017,-0.02531780798428951
4470,1990,GIN,232.7,6.016157159698354,-5.5,0.05001042057466165
4471,1991,GIN,226.9,6.016157159698354,-5.799999999999983,0.0
4472,1992,GIN,220.5,6.1092475827643655,-6.400000000000006,0.09309042306601167
4473,1993,GIN,213.9,6.173786103901937,-6.599999999999994,0.06453852113757108
4474,1994,GIN,207.0,6.173786103901937,-6.900000000000006,0.0
4475,1995,GIN,200.0,6.194405391104672,-7.0,0.020619287202735315
4476,1996,GIN,193.0,6.214608098422191,-7.0,0.020202707317519497
4477,1997,GIN,186.1,6.214608098422191,-6.900000000000006,0.0
4478,1998,GIN,179.3,6.131226489483141,-6.799999999999983,-0.08338160893905044
4479,1999,GIN,172.4,6.0867747269123065,-6.900000000000006,-0.0444517625708345
4480,2000,GIN,165.6,5.991464547107982,-6.800000000000011,-0.09531017980432477
4481,2001,GIN,159.0,5.886104031450156,-6.599999999999994,-0.10536051565782589
4482,2002,GIN,152.9,5.857933154483459,-6.099999999999994,-0.028170876966696845
4483,2003,GIN,147.0,5.8289456176102075,-5.900000000000006,-0.028987536873251507
4484,2004,GIN,141.8,5.91350300563827,-5.199999999999989,0.08455738802806234
4485,2005,GIN,137.2,5.886104031450156,-4.600000000000023,-0.02739897418811399
4486,2006,GIN,133.3,5.991464547107982,-3.8999999999999773,0.10536051565782589
4487,2007,GIN,129.8,6.131226489483141,-3.5,0.13976194237515926
4488,2008,GIN,126.9,6.429719478039138,-2.9000000000000057,0.2984929885559966
4489,2009,GIN,124.3,6.507277712385012,-2.6000000000000085,0.07755823434587406
4490,2010,GIN,121.9,6.536691597591305,-2.3999999999999915,0.029413885206293067
4491,2011,GIN,119.8,6.507277712385012,-2.1000000000000085,-0.029413885206293067
4492,2012,GIN,117.7,6.536691597591305,-2.0999999999999943,0.029413885206293067
4493,2013,GIN,115.7,6.536691597591305,-2.0,0.0
4494,2014,GIN,114.5,6.593044534142437,-1.2000000000000028,0.05635293655113216
